movement_variance,activity_normalized,spo2_variance,hrv_sdnn,desaturation_count,activity_level,hrv_rmssd,movement_entropy,hrv_ratio,hr_activity_ratio,fatigue_index
0.03937419601306404,0.40194554628881146,0.19464688708988415,0.33455387521268454,-0.05486427998899571,0.24506048243741982,0.6886236417322225,0.6945586157644049,1.2342886341534853,-1.1522123696585338,49.544
-0.05614272614755105,0.2521751385907541,-0.2992431489772373,0.006993855572264782,-0.05486427998899571,0.08674811836914402,0.36074201855201316,-0.5195079694084782,1.3072717393975453,-0.8839186462818563,49.864000000000004
-0.020425145359022165,0.7091988766904131,0.15500353971325587,-0.2858249498638679,-0.05486427998899571,0.47122100253495625,-0.4302723973702419,0.26182201114832726,-0.6932022374763409,-1.60586058841446,50.636
0.05592532953601161,0.2817811501813288,0.15004812129117015,-0.38508556187611637,-0.05486427998899571,0.11690285438214894,-0.19665674085434282,-0.020658827976054735,0.6991470784805076,-0.9398874443874963,50.408
0.05283331193895684,0.3022261455677809,-0.9285812885811493,0.1558847735906375,-0.05486427998899571,0.17721232640815876,0.471402066375334,-0.7118353492378461,1.1428782966234967,-0.9776555894060777,49.756
0.03717973305566722,0.3676471457034453,-0.7419271946828631,0.27499750800533546,-0.05486427998899571,0.17721232640815876,0.5902591547781599,0.16565832123364335,1.1229556378453711,-1.093912999171401,49.64
0.06605369056712326,0.3445142184838481,0.10214574321107359,-0.15182312364733255,-0.05486427998899571,0.18475101041140998,-0.06960261187201164,0.38202662354168215,0.2944218468835007,-1.0535820291877007,50.284
0.15400019346626975,0.5548795373326681,0.9082271398691617,-0.25604676626019335,-0.05486427998899571,0.36567942648943946,-0.37699163360345794,0.8808757649741057,-0.5716872357774305,-1.3922625176381922,50.584
-0.03420057402883975,0.5184094021782343,0.14178909058770287,-0.5439025410957137,-0.05486427998899571,0.34306337447968577,-0.5983117292500993,-0.8440604228705351,-0.5040614957015154,-1.3377852733483526,50.8
0.1654224445069518,0.3324335459913197,0.5778659117305887,-0.30071404166570503,-0.05486427998899571,0.22244443042766612,-0.20895230172360058,-0.11682251789073865,0.29368971315963976,-1.0321864261279006,50.42
0.1423413341588989,0.3625278845802922,-0.3735744253083923,-0.3801225312755038,-0.05486427998899571,0.2375217984341686,-0.3851886741829632,0.18969924371231434,-0.15872344465318558,-1.0850592076348962,50.592
-0.004439392476182196,0.29989868778651213,0.03607349758335646,0.036772039175939325,-0.05486427998899571,0.15459627439840506,0.19680120696190867,0.26182201114832726,0.6135471079751529,-0.9733916253309923,50.024
0.018776522637244577,0.2179011183701542,0.0757168449600171,-0.0029322056289600657,-0.05486427998899571,0.10182548637564648,-0.356499032154695,0.3579857010630112,-1.2439763779502218,-0.8171622168240658,50.564
0.06455027290892555,0.34581251775605376,0.47380212486695666,-0.3950116230773412,-0.05486427998899571,0.2149057464244149,-0.5655235669320784,0.7606711525807508,-0.9075617448211424,-1.0558676405075904,50.768
0.31725702336827616,0.5717515799086701,0.5861249424340137,-0.10715584824182085,-0.05486427998899571,0.3732181104926907,-0.20075526114409534,0.291873164246668,-0.36366836778618006,-1.4169191631682656,50.412
0.10983110297547753,0.1681349402389202,-0.2860286998516939,0.19062598779492435,-0.05486427998899571,0.0565933823561391,0.6353428779654385,0.8568348424954347,1.5629766108376488,-0.7162745191547327,49.596000000000004
0.12317258134101701,0.557946984012812,-0.08285654454649838,0.12114355938635042,-0.05486427998899571,0.39583416250244396,0.032860395371803804,-0.6216818899428292,-0.22514427280776322,-1.3967705283231466,50.184
0.089580923488778,0.4623878624223222,0.07571684496000917,0.4238884260237082,-0.05486427998899571,0.2902925864569272,0.5697665533293965,1.2595202940131742,0.5963937291701961,-1.2508137858294235,49.66
